id,text,polarization,political,racial/ethnic,religious,gender/sexual,other,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation
arb_01632aaf002b761117006742f21b43bb,ذا هو مسلم ويعرف دينه والقران مقاري عن قوم لوط ؟ وموقف رب العالمين والاسلام منهم؟ شنو هذا الخريط والافكار الي هدفها تدمير المجتمع بكل مفاصله,0,0,0,0,0,0,0,0,0,0,0,0
arb_018214cc11b574165895f3cf5f04bc36,مع الاسف الشديد جمال الريان لايصلح للادارة البرامج الحوارية  اتمنى ارجاع فيصل القاسم و احمد منصور فهما الافضل في الجزيرة,0,0,0,0,0,0,0,0,0,0,0,0
arb_018314d28323edca6a8669d1f2dd9644, أنا أكره النسوية لكن الموقع الذي تتكلم عنه أغلب من القصص التي تكون فيه خيالية لأجل التسلية 🙂,0,0,0,0,0,0,0,0,0,0,0,0
arb_018483932dd786da2c13cbb9a47b8015,في معظم الدول الديمقراطية، بيحصل انتخاب السلطة التنفيذية من الأشخاص اللي في الهيئة التشريعية.,0,0,0,0,0,0,0,0,0,0,0,0
arb_019b60b8a8a1de8cf8b9ba1789545f1e, هذا سوف يؤدي الي رفع سعر الخمور في السوق السوداء و في مصلحة التجار في السوق السوداء,0,0,0,0,0,0,0,0,0,0,0,0
arb_01a80b1be6a3c1cbc43a90f91609f359,    طيب انتي قلتي في قتل المرتد فيه تعارض بين الحديث والقران ممكن تبيني لي وجه التعارض؟؟,0,0,0,0,0,0,0,0,0,0,0,0
arb_01a912619b56a23e24a1c4c9ef6bb4c8,اعتداءات وانتهاكات من قبل قوات الأمن التابعة لنظام أحمد الشرع الجولاني على أشخاص من مجتمع الميم عين ومن المتحولين جنسيّاً وذلك بسبب ميولهم الجنسية.,1,1,1,1,1,0,1,1,1,0,0,0
arb_01c8cbb03608975f1503533fe471c5ef,وقد بلغت ذروتها بعد أن قتلت الكنيسة أربعة من العلماء الذين كانوا أعضاءً في تلك الجمعية، وتعهدت الجمعية أن تأخذ بالثأر من الكنيسة.,0,0,0,0,0,0,0,0,0,0,0,0
arb_01d30429145c72d6c70ae1a3328a35fa,اليهودي جورج سورس صاحب الدولة العميقة ، شخصية مثيرة للجدل،  يتهم بتأثيره على القرارات الدولية دون منصب رسمي له ..,0,0,0,0,0,0,0,0,0,0,0,0
arb_01e0ae38a3ad8ddc6283a669450955a4,متحف الإثنوغرافيا في كابل.. نافذة على التنوع الثقافي في أفغانستان,0,0,0,0,0,0,0,0,0,0,0,0
arb_01e5069cbc3f747489f2c31661eaa39a,"#بالمشرمحي.. ثورة الجياع.
لا شيء يوحدنا.. سوى الجوع، وهو باق ويتمدد.. 
أمام مجلس الغنم الأسدي البائد، وأمام مجلس الشورى الشرعيه القادم.",1,1,1,0,0,0,1,1,1,1,0,0
arb_01e6fd4ff0d5d8dac86388ec24ae9410,اتفاق الشراكة الوطنية الذي تم توقيعه هو اتفاق سوري - سوري و انعكاس لسياسة أمريكية تركية جديدة *,1,1,0,0,0,0,1,0,0,0,0,0
arb_01f97d5af320185058c7ce709310dd21,الكويت ارض عراقية محتلة من عبيد وحرامية ال صباح كانو قطاع طرق ساندتهم بريطانيا 🇬🇧 واصبحت دولة سرطان  زرعوه ,1,1,1,0,0,0,1,1,1,1,1,1
arb_021a084a0ce5b9123a0258ff40cb4a92,وزير الخارجية يتلقى اتصالا هاتفيا من الممثّلة السّامية للاتّحاد الأوروبي للشّؤون الخارجية والسّياسة الأمنية,0,0,0,0,0,0,0,0,0,0,0,0
arb_022b202026361fbb5a2bc802b53f59c8,"ولابد ان ندخل بيهم
رايحه بينا على فين يامصر
مطلوب نقابه حمايه الرجال من التحرش",0,0,0,0,0,0,0,0,0,0,0,0
arb_0238555502ac607f6d57c6b9b6a23c19,كشفت مصادر من داخل جامعة لقجع، عن الوظيفة الجديدة التي ستناط بالإطار التقني طارق السكتيوي، بعد نجاحه في قيادة المنتخب الأولمبي لتحقيق الإنجاز التاريخي في دورة باريس..,0,0,0,0,0,0,0,0,0,0,0,0
arb_0246af52753f6a123dede78e4d2190aa,كل هذا الكلام هو حسد للقيصر كاظم الساهر ولانه لابسكم لبست القندره,1,0,0,0,0,1,0,1,1,1,1,0
arb_02651e282c97c59f8096a6c5d67f8072,لو خايف من تأسيس شركه و مزاوله نشاطك بسبب الضرايب ماتشلش هم لان الضرائب نزلت تسهيلات جديده للمول تساعدك علي الاستثمار,0,0,0,0,0,0,0,0,0,0,0,0
arb_0266496fd3011a470702d9e30e52b23f,اسمعي هاذا انت والصدفه ووش إخباري واحذرك وفرصه اخيره وجميع اغانيها اتحداك إذا قدرتي تتقني نص احساسها وصوتها والله يرحم الفن من بعدك ياذكرى,0,0,0,0,0,0,0,0,0,0,0,0
arb_026fa6b0205fc458d9069464458a6929,   انتوا بتشرحوا هتسرقونا ازاى اما انتوا ناس بتستهبل اوى,0,0,0,0,0,0,0,0,0,0,0,0
arb_02766a28d7a4270363cd56d034fdfea0, و فرضت اللغه التركيه على الأراضي اللي احتلتها سوريا البقاء لله يا حبيبي الشرع جاي ينفذ مخطط واضح وصريح و بعدها هيفرموه زي اللي قبله,1,1,1,0,0,0,1,1,0,1,1,0
arb_0295076e322f7890b9614e597622986a,  الله يرحم والديك لا تدخل الدين والمذاهب في الكورة والتسلية لا تدخلنا في معارك مع المذاهب,0,0,0,0,0,0,0,0,0,0,0,0
arb_02e23f957647fdc716ebf244f9d2de41,السلوك الخاطئ مرفوض من كل الطوائف وهذه العقليه لاتبني وطن ولايمكن البناء عليها مستقبلا.. وفي النهايه العرب والاسلام عند الغرب بعير.. بكل طوائفنا...,1,0,1,1,0,1,1,1,1,1,0,0
arb_02ec4be258792b2a179d73f8db2342f7,والله فنانات لاشكل ولا منظر ولا صوت بدون  مكياج تقرف تنظر لهم  ولا اى حد عجبهم  لا حول ولا قوة الا بالله,1,0,0,0,1,1,1,1,0,1,0,0
arb_0306c44e92d01c07ad60b5acc46f22d2,"هي تتزبل في هذه ياعواد . تتذل فقط

",0,0,0,0,0,0,0,0,0,0,0,0
arb_032dbda40ab2a3b15600139c84eacf11,تركيا تقضم في الشمال واسرا /ظيل تقضم في الحنوب والهبايل يحتفلون بالانتصار على فلول التطام استفيقوا ايها النوم,1,1,1,0,0,0,1,1,0,1,1,1
arb_035c64c6328d6d571cf26231d1986269,تحيات جلالة السُّلطان المُعظّم /حفظه الله ورعاه/ إلى فخامة رئيس جمهورية #كازاخستان نقلها معالي السّيد وزير الخارجية خلال استقبال فخامته له بالقصر الرئاسي بالعاصمة #أستانا. #العُمانية,0,0,0,0,0,0,0,0,0,0,0,0
arb_0365857457a9f0c111860066fd7d6838,نعم الدولة الصهيونية العميقة والماسونية يحاولوم التحكم والضغط على كل حكام هذا  العالم لتحقيق مصالها واغلب الاحيان ينفذون اجنداتهم ولكن يعجبني هذا الامير القطري الشريف الذي يتمرد على اجنداتهم دائما  ويستغل مالديه من علاقات ومال وقوة  ليقدم لاخوته العرب  والمسلمين كل  ما بأمكانه,1,1,1,0,0,0,1,0,0,1,0,0
arb_0371d231d6a2b0f184b2651043d30232,"نسائنا لم تفتح كرعيها للعدوا مثل نسائكم.
انصحك ،بان لاتهدرمع الليبي في ال شرف والكرامة،،لعبينها جميع ،وط. زفيك وفي ربك البفوتا ",1,1,1,1,1,0,1,1,0,1,1,0
arb_039d73de613a1af2806f7d15e2830a49,ونحنا وين وقطر وين يالهبل قطر هلبتنا ب100 سنه ملعب بنغازي يعتبر انجاز عظيم بالنسبه لدوله واقفه ليها اكثر من نصف قرن,1,1,1,0,0,0,1,1,0,1,0,0
arb_03a1ad1ed52956a7461f6eeeb5297ae5,في أربيل.. ضبط كميات كبيرة من الزيت غير الصحي,0,0,0,0,0,0,0,0,0,0,0,0
arb_03a63f6cdd460458044e4eb1e0379ee3,"طبعاً الموضوع اقذر واسوء واكثر شر من هذا 
باختصار الرجل كائن شهواني خطير على المراة يستخدم كل شيء فقط لاشباع شهوته",1,0,0,0,1,0,1,1,1,1,1,0
arb_03eb89f8ca0b673511c6fbdf09986a20,التوانسة المتخلفين جرأة يعملوا استطلاعات رأي موضوع مجرد النقاش والتشكيك كفر أكبر مخرج الملة,1,1,1,1,0,0,1,1,1,1,1,1
arb_043a8d219005ce9bab6bbfcba607113c,مستعد لأترك تيوتر وأحذف حسابي هذا ولكن لن اصبر على أن يهاجموا المذاهب الأربعة ولا الطرق الصوفية،نعمء ليردوا على البدع والخرافات وأنا معهم.,0,0,0,0,0,0,0,0,0,0,0,0
arb_04408bf1631897185a5dee726706c212,مذيعة أمريكية: لست نادمة لاعتراضي على قصف أطفال غزة,0,0,0,0,0,0,0,0,0,0,0,0
arb_0440c9d5ed434a0e22c0d8d79c80a96a,مقاس حذائي 43 ووجهك مقاسه 49 حتى حذائي طلع احلى منك,1,0,0,0,1,1,0,1,1,1,0,0
arb_04549b2fd74362ea553a05264a2bf37a,هذا أحد المفقودين في سوريا ونعرفه شخصيا قبل مغادرة أرض الوطن، وهو من مدينة دورا. ويحمل درجة الدكتوراة في الشريعة.  من المتوقع أن يظهر لي أحدهم ليقول: الجزيرة تلعب في عقولكم.,1,0,1,0,0,0,1,0,0,0,0,0
arb_04a27305c0f527efc0a18d9f9e502be7,"عشان الخليجيين معندهمش فكره عن الكورة. مفيش حد عندهم بيحترف في أوروبا

",1,0,1,0,0,1,1,0,0,1,0,0
arb_04b0a5a7c32370103e9967f2d8edafb6,استشارة قانونية...  مقيم : هل يمكنني تطليق زوجتي في بلدنا بسبب فروق قيمة العملة ؟,0,0,0,0,0,0,0,0,0,0,0,0
arb_04bdaece15a834c1d3853b70f159ab33,طقس شديد البرودة وصقيع متوقع في عدة مناطق بالمملكة,0,0,0,0,0,0,0,0,0,0,0,0
arb_04bdda3542eacb04fbc9eba2fcfddffe,اذا رأيت ابليس يتجول في سوريا اهون بكثير من ان ترى الشيعة شذاذ الآفاق,1,0,1,1,1,0,1,1,1,1,1,0
arb_04cde3ccfe7db98cb0d543323e1108c1,أجمل دروة كانت خليجي عشرين في عام 2010 عندما فازت الكويت وكانت أول مرة اتابع كأس الخليج وكنت أشجع السعودية إلى الآن,0,0,0,0,0,0,0,0,0,0,0,0
arb_04d7f2942d474900e3c223a5d22a10ac, خشيت في المذاهب وولي العهد اطال الله في عمره على خير في قوله ان السني والشيعي هم اساس الوطن وانت تخالف ولي العهد ولازم نبلغ عنك,0,0,0,0,0,0,0,0,0,0,0,0
arb_04eba559ce88086890ba6215b8cf49f9, ممكن تخلو الخدمه زى ماهى وتثبتو الاسعار؟    ,0,0,0,0,0,0,0,0,0,0,0,0
arb_04f778674ded378feaa96b7e6a28252f,عاوزين المجتمع يخرب اكتر ما هو خربان بفكركم المعادى للسنة والشريعة جاتكم القرف فى مناظركم,1,0,0,1,0,0,0,1,0,1,1,0
arb_0531966bdd85c3e4fa965d3da3201a8a,رويترز: تيك توك يسرح موظفين ويعيد هيكلة فريق الثقة والأمان,0,0,0,0,0,0,0,0,0,0,0,0
arb_054811a3f39e44140e16d83f1f717b7d,اجتماعات مكثفة لعمال الأقاليم بهدف تسريع تحصيل الديون وتحسين الوضع المالي للجماعات,0,0,0,0,0,0,0,0,0,0,0,0
arb_058b95bb9d4b2633fd48934a4c2c8edb,ليش تحطن تعليقات تحزن احلام انتو مو مثله والفديو الاشفته تحزن احلام مو حرام يجرح الادمي,0,0,0,0,0,0,0,0,0,0,0,0
arb_059491d162a9c7f43e1b325157e47278,"""يا جولاني ويا حبيب..اقصف اقصف تل أبيب""... هتافات خلال تظاهرة في العاصمة دمشق رفضاً للعدوان الصهيوني على الأراضي السورية",1,1,0,0,0,0,1,1,0,1,1,1
arb_05a1c4aa18e4ee7df4372bc1da4c2928,#ترامب يدعو كندا للاندماج مع الولايات المتحدة #الأمريكية,0,0,0,0,0,0,0,0,0,0,0,0
arb_05bc2f986b63be2a75d9cc7958bd67db,هي فين العدالة اللي بتتكلم عنها فى مباراة البنك معا محمد عادل احتواء ولا هى دي العدالة اللي بتدورو عليها,1,0,0,0,0,1,0,0,0,0,1,0
arb_05c1e96a940f9cc0a8da2fe1f8a19f68,الله لايسامح أي انسان اعتمد اسلوب الطائفية خلال مسيرتو بالحياة.... وإذا الرئيس السابق اعتمد هاد الأسلوب الشعب ما ذنبو بهاد الشي لازم الرئيس السابق يتحاسب مو هاد الشعب الفقير,0,0,0,0,0,0,0,0,0,0,0,0
arb_05cdb928af15cb16323a32d9c0b2a4bf, يا ويلييييييي الله لا يوفقون ووين رأس الكنيسة  ، ولك ما بقى في غير فخامتو بوج الكرة الارضية ؟؟ 😡😡😡,0,0,0,0,0,0,0,0,0,0,0,0
arb_05d331936c69a3b52f3febd4e4138644,"يا حبيبي اذا الحكي صحيح في يوم من الايام انتقدت كلامة عن المتقاعدين العسكريين حبسني ستة أشهر شوفوا رجالات الدولة العميقة وهناك مكالمات قادمة مع شخصيات أخرى 
وكمان شوي ببلشوا السحيجة يقولوا ذكاء اصطناعي 🤣🤣",1,1,0,0,0,0,1,0,0,0,1,0
arb_05db99ab231c221135069535b0602f3f,و ماذا عملت الحاضنة العربية لنا غير المشاكل و المؤمرات و الطائفية ... و لا تقل لي ايران فهي أتعس من الدول العربية نفاقا و اجراما ,1,1,1,1,0,0,1,1,0,1,1,0
arb_05ff1d6f4c287a94a3da04dc9fa72ad1,أسطورة كرة القدم الافريقية صامويل إيتو حاضر بملعب العربي الزاولي بدعوة من نادي الوداد الرياضي لمتابعة مباراة اليوم,0,0,0,0,0,0,0,0,0,0,0,0
arb_0608e05a5b2ba00572df5b00d0a28e74,"إن نجاح أي مسعى في الحياة والعمل لا يعتمد فقط على توافر المهارات والموارد اللازمة، بل يعتمد أيضا وبشكل حاسم على التوقيت المناسب للعمل والمسعى.
د. ايمن قتلان",0,0,0,0,0,0,0,0,0,0,0,0
arb_060b540e8a9dbca23f6e12ae308880fa,"وانت بقه اللى خليتها تعمل البومات
. كنت اعملها لروحك لما انت شاطر كده . طب اديها سابتك ورينا بقه البوماتك وشطارتك يا عسل",1,0,0,0,0,1,1,1,0,0,0,0
arb_060c50e8b7ceeec6f26e46e4db99bd80,قدمت للفن تونسي والعالمي القحب العهر والانحطاط الخلقي ارخس عبدة الكون خامجة حقيرة,1,1,1,0,0,1,1,1,1,1,0,0
arb_06151d1fa2cebde644d6e09684316a76,يا الله شو هلشي المقزز والقرف ماخد بحالو  مقلب باع صدرو شلون منفوخ مقرف جدا,0,0,0,0,0,0,0,0,0,0,0,0
arb_0616345a3bb84b1808f97c4f058b2c3c,"باجر راح تبدأ كاس الخليج والأحد مباراتنا
ولازم نذكركم انو هي بطولة مو مهمة وعادية وبسيطة
اتمنى من منتخبنا يروح يلعب بدون ضغط ويتونس ويقدم اداء طيب",0,0,0,0,0,0,0,0,0,0,0,0
arb_062ab901f3207286049921c2ff42443e,ابي اعرف من يضاجع الثاني احلام ولا مبارك جد اسال,1,0,0,0,1,1,0,1,0,1,0,0
arb_064f8d0d2c08597c3ee8f2ab2eeae541,اتفاقيات في #مجال_النقل_الجوي والاستثمار المباشر وترقيات.. #مجلس_الوزراء يتخذ 10 قرارات جديدة في اجتماع اليوم. #العلم #ماذا_بعد,0,0,0,0,0,0,0,0,0,0,0,0
arb_0657166834f2749dbc11c520d3f81479,حلام سولالته ترجع للفنان العراقي سعد الحلي,0,0,0,0,0,0,0,0,0,0,0,0
arb_0657258c1003901a6df23219e6d88ef6,"المؤثرة الأمريكية سمية أرغابلي: ""تصور الإسرائيليين العاديين للعالم مجنون للغاية.. الإيديولوجية الصهيونية تقوم على تبرير العنف ضد الفلسطينيين، إنه العفن الأخلاقي للاستعمار الاستيطاني الأهوج!""",0,0,0,0,0,0,0,0,0,0,0,0
arb_06578d91e7808a9316a9ba520bd0fc39," الجندر الاسوأ* 
زي ما انت كلب مسعور وتقول افرغ شهوتي لها الحق برضو انها تدافع عن حق ظهور المثلية وليس الشذوذ 😁",1,0,0,0,1,0,0,1,1,1,0,0
arb_06f495f281ef87a267c67319bff52217, العقول العربية تستخدم كل الطرق المتاحة في التجسس من بياع الي زرع جاسوس مثل رأفت الهجان .,1,1,1,0,0,0,1,0,0,1,0,0
arb_070552b4199a6d2432343c789c6d45ee,“الأمن السيبراني”: 40 بالمئة من الهجمات السيبرانية على الأردن محاولات تجسس,0,0,0,0,0,0,0,0,0,0,0,0
arb_070e1d2c3efec3ee22636d7d1853c4b2,قمة نصف نهائي #كأس_ملك_إسبانيا.. #برشلونة يستضيف #أتلتيكو_مدريد اليوم في مباراة تبثّ عبر قناة واحدة فقط في المنطقة العربية. | #العلم #ماذا_بعد,0,0,0,0,0,0,0,0,0,0,0,0
arb_0718fcb37c39b403228509d16b694796, اتمنى من وزير التجاره ان يعمد الشركات  خاصه لكزز البيع الاولويه للافراد حسب حجوزاتهم لا لتجار الاحتكار بعضهم له اكثر من سته شهور,0,0,0,0,0,0,0,0,0,0,0,0
arb_0747c299c90aa354e35a4caee7e15e7a,ليش هيج خلي إخوانه المصريات منساتنه ههههههه يعني الواحد يجيب مزة وربعيه عرك ويطلع أي قناة مصريه وضرب يعم هههههه,1,0,1,0,1,1,1,1,0,1,1,0
arb_07608e61292eead7cb1d68bd0e593c97,الاحتيال المالي يتفاقم.. هل تستطيع البنوك الصمود بمفردها؟,0,0,0,0,0,0,0,0,0,0,0,0
arb_076a0ce3d18f540bd74409b2e4820830,مجلس التعاون الخليجي ندين جميع أعمال العنف التي تستهدف زعزعة استقرار سوريا ,0,0,0,0,0,0,0,0,0,0,0,0
arb_0782afd28013f1e4915b9f721557c4d4,"الديربيات حتى وان كانت ودية فهي تحظى بالمتابعة الجماهيرية ، فما بالك ان كانت بطولة ولقب .
لكن أن يقول الخليجين أنها أهم من كأس العالم فذلك يبقى مجرد كلام وهراء .
كاس العالم ليس في متناول الجميع .",1,0,1,0,0,0,1,1,0,0,0,0
arb_07abb761e1886dab9728804d706c0f30,بسبب فيروس كورونا سنفتقد إلى ابدعات الجماهير الرجاوية في المباراة النهائية لبطولة,0,0,0,0,0,0,0,0,0,0,0,0
arb_07bdc9ec9bd85f9612e8cc202ea4530f,    تمثال العدالة في أحد المحاكم المصرية يوضح مفهوم العدالة المطبقة في مصر، ليست عمياء ولا تحمل الميزان.,1,1,0,0,0,0,1,0,0,0,0,0
arb_07d913cee2e04fa534dc7a6cbd1d4250,احلام وحده جاشره و ترباية شوارع لا اخلاق و لا فهم و لا جمال الواحد يقول الحق بتشنهق حلو المره,1,0,0,0,1,1,0,1,1,1,1,0
arb_0825dacc73e87a0959152b5759aac364,بالله عليكم يا شباب هدول قبل ما يطلعوا كانوا ضاربين سندويش مراجل قبل ما يطلعوا من حاسبين الحساب هذا الله المستعان الى مزابل التاريخ فلول النظام المجرم,1,1,0,0,0,0,1,1,1,1,0,1
arb_083dc725c3bb59887cfd002ab2b40042,الفيديو الثاني باين ان الاتصالات مرتبة من فريق العمل,0,0,0,0,0,0,0,0,0,0,0,0
arb_0856a9100f8f6c99d6a18467c4baafa7,يعني ع اساس سعاد حسني الشرموطه والشراميط الي معاها كانو يبيعون مسابح بالحرم يعمي على زق وبرديس تاج راسكم,1,0,0,0,1,1,1,1,0,1,0,0
arb_0856fd43265eadc2366e6189c333d711,التسامح ما بيمشي مع المجرمين وسجون سوريا حاليا فارغة وممكن العاهرات اللي بدهن وصاية روسية ورجالهن يتم استضافتهم حتى يتربوا اذا ما بدها القيادة العنف,1,1,0,0,1,0,1,1,0,1,1,1
arb_085fd0dbf592abd00be687850216863d,وقت يالي هجمتو علينا بجبلة بعد ما هاجمتو المشافي وقطعتو المي عن البشر وبدأتو غدر فينا نحنا أهالي جبلة شو متوقع مننا نعمل يا قبيح الوجه .. بدن ايانا ما ندافع عن نفسنا ...شو هالزمن المقلوب هاد,0,0,0,0,0,0,0,0,0,0,0,0
arb_087ab2cfd2c74cb388b984dd56ce4ac6,راه  يدبز لا اريدادخل بالتفاصيل هؤلاء هم خدام المخزن المعفن وملكهم ويعرفه كل شعبنا المغربى ورانى وجدى,1,1,1,0,0,0,0,1,0,1,0,0
arb_08af730cd8f6e1899a544a112ae72d0e,انخفاض تسجيل السيارات الجديدة في الاتحاد الأوروبي خلال يناير الماضي,0,0,0,0,0,0,0,0,0,0,0,0
arb_08b242d7c147363dfc912d2ec3199694,العنف الجسدي واللفظي ممنوع تماما عن الاطفال لما له من تأثير سلبي على قدرتهم ع التركيز اثناء الدراسه,0,0,0,0,0,0,0,0,0,0,0,0
arb_08e5f3487a8782a7b69a1ca79447b9c8,"الناطق بإسم جيش الإحتلال الإسرائيلي:
 اطلاق صاروخ واحد من اليمن نحو إسرائيل ليتم اعتراضه قبل ان يخترق المجال الجوي الاسرائيلي

#عاجل",0,0,0,0,0,0,0,0,0,0,0,0
arb_08fa1790a1156f8e833c37cf542525a3,سيرين حبيبتي....منشااااان الله لا تحكي مصري! خليكي عم تحكي لبناني لإنو لما تحكي مصري بتكوني متل البنغالي ياللي عم يحكي عربي مكسسسر,0,0,0,0,0,0,0,0,0,0,0,0
arb_0901cccf8788ff03ed2b8a598376af75,هل يجب أن تتدرب النساء بشكل مختلف؟,0,0,0,0,0,0,0,0,0,0,0,0
arb_09057e1190e5fc8c22993e6a8af1b186,"بعد تسوية ""مالية"".. غوارديولا وزوجته يبدآن إجراءات الطلاق",0,0,0,0,0,0,0,0,0,0,0,0
arb_092c12c4f3110714de499312d3e3933f,شروط ومميزات المنحة الأميرية بجامعة قطر,0,0,0,0,0,0,0,0,0,0,0,0
arb_0935b21c4e96cdce6796648bb5dac010, اقول ترى التجسس وسوء الظن حرام قاعده تدوري الزلات عالجي نفسك مدام الرجال مو مقصر معاكي صحيح انسانه غريبه وشكاكه,0,0,0,0,0,0,0,0,0,0,0,0
arb_0949431d952d22e77d74571665afd20b,الحق وهجمو الداعرات العاهرات التونسيات لوثو الخليج مقززات يشتغلون بالدعاره ارحلو لانريد تونسيات بالخليج الكرامه,1,0,1,0,1,0,1,1,0,1,1,0
arb_0949dfb60db1cd3e7d3485bc889da75c, اتعس واحد هو وحفيده غزو العراق,1,1,1,0,0,0,1,1,0,1,1,0
arb_094d75a5bc4567818d2f677d6e5f28fd,"انا شايفة ان للأسف كل  المسلسلات السنادي مفيش رقابة علية كلها ألفاظ وحشة فين الرقابة فى دراما بتدخل كل بيت وفى اطفال بتسمع غير العنف اللى موجود ولم نلاقى بنت بتكلم امها بطريقة دى او الاخ
 يقتل أخوة بالبشاعة دى بتعلموا الجيل اية",0,0,0,0,0,0,0,0,0,0,0,0
arb_0966574c5761d8d25139518cea8b303d,ستحارب إيران الدول العربيه وستقتل منهم الملايين ومع ذلك ستجد إيران الكثير من الماطايا لكي تستعملهم ضد بني جلدتهم,1,1,1,0,0,0,1,1,0,1,0,0
arb_0967e7b55a6bbb9cf8c53fd162a56e6f,يقصدوه مطامعهم الشمال الوسخة التي حرمها الله عليهم مثل العري و الحرية الجنسية و إنها تطلق جوزها و إنها تخرج عن ولاية ابوها او زوجها,0,0,0,0,0,0,0,0,0,0,0,0
arb_096c55c073fe5907665990c4320bd8db,مؤشرات الأسهم الأمريكية تغلق على تباين,0,0,0,0,0,0,0,0,0,0,0,0
arb_096e0bf9aa2640a1d6125988dea19b42,"قسما بالله ليست محبة وغيرها
انما لعبة نصرة للقومية والاسماء
على مر السنين شفنه كمية الطائفية الي مو طبيعية بهاي البطولة وخصوصا الكويت والعراق
وبالسنين القليلة الماضية برزت الاردن بصراع الطائفية بينها وبين العراق
اما مساوئ الكويت فحدث ولا حرج",1,1,1,1,0,1,1,1,0,1,0,0
arb_09745caee9b765a1bba2e429da4acf27,يا ويهبلو تعيا. تقول مننضربش بصح وصلوك. انانضربت بجميع وسائل الضرب. ما. تعقدت ما والو الجييل تاع دروك جايي جوطابل بغا ينضرب ولا يقعد,1,0,0,0,0,1,0,0,0,1,1,0
