id,text,polarization,political,racial/ethnic,religious,gender/sexual,other,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation
ori_02ba0cbd973af6e5f15cdd9cffd49240,0 ସେୟାର ନବରଙ୍ଗପୁର : ଝିଅକୁ ଅନ୍ୟ ଜାତିରେ ବିବାହ କରିବାରୁ ନିଜ ଭତରା ସମାଜରୁ ବାସନ୍ଦ ହୋଇଛନ୍ତି ପୂର୍ବତନ ବିଧାୟକ ତଥା ବରିଷ୍ଠ କଂଗ୍ରେସ ନେତା ସଦନ ନାୟକ ।,1,0,1,0,1,0,0,0,0,1,0,0
ori_02ec11c73f85bf3e3446a2b5709c3584,"ସେମାନଙ୍କ ମଧ୍ୟରେ ଥିବା ଶିଶୁ ବିଶେଷଜ୍ଞ , ସ୍ତ୍ରୀରୋଗ ଓ ପ୍ରସୁତୀ ବିଶେଷଜ୍ଞ ଏବଂ ସାଧାରଣ ବିଶେଷଜ୍ଞ ଆଦି ଉପସ୍ଥିତ ଲୋକଙ୍କ ସ୍ୱାସ୍ଥ୍ୟ ଯାଂଚ୍ ସହିତ ଆବଶ୍ୟକ ପରାମର୍ଶ ଦେଇଥିଲେ ।",0,0,0,0,0,0,0,0,0,0,0,0
ori_031921f0e153929174c7ecfb0e6398ed,କନ୍ୟା ଭ୍ରୁଣ ହତ୍ୟା ଆଦିକୁ ସମୂଳେ ନାଶ କରୁଛନ୍ତି।,0,0,0,0,0,0,0,0,0,0,0,0
ori_0325426b12c96b242bfb37a79146b0a0,ଏହି ଦାବିଗୁଡିକୁ ସମର୍ଥନ କରି ଅନୁଷ୍ଠିତ ହେଉଥିବା ସାଧାରଣ ଧର୍ମଘଟକୁ ଓଡ଼ିଶା ବିଜୁ ଶ୍ରମିକ ସାମ୍ମୁଖ୍ୟ ପକ୍ଷରୁ ପୂର୍ଣ୍ଣ ସମର୍ଥନ ଜ୍ଞାପନ କରାଯାଇଛି ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_032591c70217ee830307348adafe1768,ଆସାମର ପ୍ରସିଦ୍ଧ ଚା ବଗିଚାଗୁଡ଼ିକରେ କାମ କରି ଗୁଜୁରାଣ ମେଣ୍ଟାଇବାକୁ ଉପାର୍ଜନ କରୁଥିବା ଦରିଦ୍ର ଆଦିବାସୀ ସମ୍ପ୍ରଦାୟମାନଙ୍କ ପାଇଁ ମୂଷା ଗୋଟାଏ ମୂଲ୍ୟବାନ ଉପାର୍ଜନର ଉପାୟ ହୋଇ ପାରିଛି ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_03420171a4aa06e7c6994bf114b2bef0,ଏବେ ଗଣମାଧ୍ୟମର ଚାପ ଓ ସାଧାରଣରେ ପ୍ରତିକ୍ରିୟା ପ୍ରକାଶ ପାଇବା ପରେ ବିଜେଡି ତାଙ୍କ ହାତ ଛାଡ଼ିବା ସହ ତାଙ୍କୁ କେନ୍ଦ୍ରାପଡ଼ା ସୋସାଇଟିରୁ ଦୂରେଇ ରଖିବାକୁ ମଧ୍ୟ ସରକାରୀସ୍ତରରେ ପଦକ୍ଷେପ ନେଇଛି ।,1,1,0,0,0,0,1,0,0,0,0,0
ori_034d93c1c3331e3e0dfdfb68d3f7351f,ଏଫ୍ଆଇଏଚ୍ ପୁରୁଷ ହକି ସିରିଜ୍ ଫାଇନାଲ୍ସ ଟିକେଟ୍ ବିକ୍ରିରୁ ମିଳିଥିବା ଲାଭାଂଶକୁ ହକି ଇଣ୍ଡିଆ ଓଡ଼ିଶା ସରକାରଙ୍କୁ ପ୍ରଦାନ କରିବାକୁ ପୂର୍ବରୁ ଘୋଷଣା କରିଥିଲ ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_0365bf1e783827b31018321d0667424b,"ଧର୍ମ ହେଲା ସବୁଠାରୁ ବଡ ଇନସ୍ୟୁରାନ୍ସ କମ୍ପାନୀ ଯାହା ପାଇଁ ପ୍ରତିଦିନ ବିଭିନ୍ନ ଭାବେ ପ୍ରିମିୟମ ଜମା କରିବାକୁ ପଡିଥାଏ। ଏହା ମଧ୍ୟ ଏକ ବିରାଟ ଏଣ୍ଟରଟେନମେଣ୍ଟ ହାଉସ ଯାହା ମାଧ୍ଯମରେ ବର୍ଷ ସାରା ନାଚ, ଗୀତ, ପ୍ରବଚନ, ଶୋଭାଯାତ୍ରା, ମେଳା, ମଉଛବ, ଓ ଭୋଜି ଆଦି ଲାଗି ରହିଥାଏ। ଏସବୁ ସହ ଯୋଗକୁ ଯୋଗ କରିବା ସକାଶେ ଶ୍ରୀଅରବିନ୍ଦଙ୍କ ଉପଦେଶ।",1,0,0,1,0,0,1,0,0,0,0,0
ori_03713d80e33aa129a6adcccaa8b0c94e,ଅନେକ ବରିଷ୍ଠ ନେତା ଏନ୍ଡିଏ ସରକାରଙ୍କ ପଦକ୍ଷେପକୁ ସମର୍ଥନ କରିବା ସହ ଧାରା ୩୭୦କୁ ଏକ ଐତିହାସିକ ଭୁଲ୍ ଦର୍ଶାଇଥିବାରୁ କଂଗ୍ରେସର ଅଡ଼ୁଆ ବଢ଼ିଯାଇଥିଲା ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_0374fdb0a50c1566f2bacb38fc334b54,ଆଦିବାସୀଙ୍କ ଜୀବନ ଜୀବିକା ଓ ଭାଷା ସଂସ୍କୃତିର ବିକାଶ ଲାଗି ଉଦ୍ଦିଷ୍ଟ ଏହି ସମାବେଶରେ ୧୦ ହଜାରରୁ ଊଦ୍ଧ୍ୱର୍ ଆଦିବାସୀ ମହିଳା ଓ ପୁରୁଷ ଯୋଗ ଦେଇଥିଲେ ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_0375edbb5162937e9f02b2443916ca6e,ପୁରୁଷ କୈନ୍ଦ୍ରିକ ସମାଜରେ ନାରୀଟିଏ ପରି ନୁହେଁ ମୁକ୍ତ ଆକଶ ପକ୍ଷୀଟିଏ ପରି ଆପଣ ତାଙ୍କୁ ସମର୍ଥନ କରିବେ ବୋଲି ଶପଥ ଦିଅନ୍ତୁ ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_038b603bb3d9c60c5925e91728b7379b,ବାଂଶପାଳ ବ୍ଲକର ବିନିଦା ଗ୍ରାମର ମଧ୍ୟ ୨୦ରୁ ଊର୍ଦ୍ଧ୍ବ ମହିଳା ଆଜି ଏଭଳି ଅଭିଯୋଗ କରିଛନ୍ତି ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_03c89ccfd1dc0c6756b54c56f588dde1,ଦିଆଯାଇଥିବା ବାକ୍ୟକୁ ଅନ୍ୟ ଭାବେ ଲେଖନ୍ତୁ: ତେବେ ଏହି ଅଭିଯୋଗକୁ ବିଜେପି ନେତା କୃଷ୍ଣ ଘୋଷ ଖଣ୍ଡନ କରିଛନ୍ତି। ଉତ୍ତର: କିନ୍ତୁ ଏହି ଅଭିଯୋଗକୁ ଅସ୍ୱୀକାର କରିଛନ୍ତି ବିଜେଡି ମୁଖ୍ୟପାତ୍ର ଅମର ଶତପଥୀ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_03fbe9f27ed4c32eb06f3788efb03cd0,"ବିଜେପି ବିଧାୟକ ରବି ନାୟକ ତାଙ୍କୁ ସମର୍ଥନ କରି କହିଲେ , ଯଦି ଦଳିତ , ଆଦିବାସୀଙ୍କ ସଂଖ୍ୟା ଅନୁସାରେ ବ୍ୟୟବରାଦ କରାଯାଇଥାନ୍ତା , ତାହାହେଲେ ବଜେଟ୍କୁ ସେ ସମର୍ଥନ କରିଥାନ୍ତେ ।",0,0,0,0,0,0,0,0,0,0,0,0
ori_03ff88150f19dfa85ce4b0239edfb594,ଜାମ୍ମୁ ଓ କାଶ୍ମୀର ରାଜ୍ୟ ସରକାରଙ୍କଠାରୁ ମିଳିଥିବା ତଥ୍ୟ ଅନୁସାରେ ଏ ବର୍ଷ ପ୍ରାୟ ୨ ଲକ୍ଷ ୮୪ ହଜାର ଶ୍ରଦ୍ଧାଳୁ ପବିତ୍ର ହିମ ଲିଙ୍ଗଙ୍କୁ ଦର୍ଶନ କରିଛନ୍ତି ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_0407dd1e93c86e2ea59850a4f65c9676,"ସେମାନେ କହିଥିଲେ କି , ଅମରିନ୍ଦରଙ୍କୁ ସ୍ୱାଧୀନ ସୈନିକ କହି ପ୍ରଧାନମନ୍ତ୍ରୀ କଂଗ୍ରେସରେ ମୁକ୍ତ ଏବଂ ଗଣତାନ୍ତ୍ରିକ ସଂସ୍କୃତି ରହିଛି ।",0,0,0,0,0,0,0,0,0,0,0,0
ori_04262a8ac9e45baae4733ceb87016a92,ମାତୃ ଜାତିକୁ ଭୁଲାଇବାକୁ ନବୀନ ବାବୁଙ୍କ ପକ୍ଷରୁ ବିଜୁ କନ୍ୟା ରତ୍ନ ଯୋଜନା ଘୋଷଣା କରାଯାଇଛି ।,1,1,0,0,1,0,0,1,0,0,0,0
ori_043b5c93cccd64747408bfb3b1468b55,"ସରକାରଙ୍କର କିଛି ଯୋଜନା ଏଭଳି ରହିଛି, ଯାହା ହିନ୍ଦୁସ୍ଥାନର ସାଧାରଣ ମଣିଷର ପକେଟରେ ପଇସା ସଂଚୟ କରି ପାରିବ ।",0,0,0,0,0,0,0,0,0,0,0,0
ori_04650337700e783a671dbe5d4f817e41,"ବିଜେପି ବାଲାଙ୍କୁ ଆମର ଗୋଟେ ଛୋଟିଆ ପରାମର୍ଶ , ଏହାକୁ ଆଉ ଲୁଲୁସେନା ନରଖି ଧର୍ମେନ୍ଦ୍ର ସେନା କରି ଦିଅନ୍ତୁ ।",1,1,0,0,0,0,1,0,0,1,0,0
ori_046c864a969809a82a7e71b669916dad,@USER @USER @USER ଅନ୍ୟ ଦୀନ ସୋଇଥିଲେ ଏବେ ନିର୍ବାଚନ ସମୟରେ ବାହାରିବେ ସବୁ ସେପରି ଆପଣ ମଧ୍ୟ।,1,1,0,0,0,0,0,1,0,1,0,0
ori_04957d39fd5fc2bf8de8c1f2d477254c,"ହିନ୍ଦୁସ୍ତାନ ପେଟ୍ରୋଲିୟମ ନିଗମ ଏବଂ ରାଜସ୍ଥାନ ସରକାରଙ୍କ ମିଳିତ ଉଦ୍ୟମରେ ନିର୍ମିତ ହେଉଥିବା ଏହିସମନ୍ବିତ ଯୌଥ ପ୍ରକଳ୍ପ ପାଇଁ ୪୩ , ୦୦୦ କୋଟି ଟଙ୍କାର ବ୍ୟୟ ବରାଦ କରାଯାଇଛି ।",0,0,0,0,0,0,0,0,0,0,0,0
ori_04964f5d2ec5fd7c0f885071f402ea22,"ଏହାକୁ ସମର୍ଥନ ଜଣାଇଥିଲେ ୭ଟି ରାଜନୈତିକ ଦଳ ଯଥା - କଂଗ୍ରେସ , ଏନସିପି , ସିପିଆଇ - ଏମ୍ , ସିପିଆଇ , ଏସପି , ବିଏସପି ଓ ମୁସଲିମ୍ ଲିଗ ।",0,0,0,0,0,0,0,0,0,0,0,0
ori_049e9d5cb790324ad260ab6d3aad0757,@USER @USER ଜାଣିବା ପାଇଁ ହିଁ ଜନ୍ମ ଜାଣିବା ଶିଖିବା ହିଁ ମନୁଷ୍ୟର ପ୍ରଥମ ଧର୍ମ 🙏😊,0,0,0,0,0,0,0,0,0,0,0,0
ori_04ecc83067f8672d8ea1435b946f329e,ବିଜୁ ମହିଳା ଜନତା ଦଳ ଅଭିଯୋଗ କରିଛି ୨୦୧୪ରୁ ଏପର୍ଯ୍ୟନ୍ତ ରନ୍ଧନ ଗ୍ୟାସ ମୂଲ୍ୟ ୨୨ ଥର ବୃଦ୍ଧି କରିଛନ୍ତି କେନ୍ଦ୍ର ସରକାର ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_0524178bcacb22cd5b168756a9f16df7,ସ୍ମୃତି ହିଁ ସଂସ୍କୃତି। କିନ୍ତୁ ରାଜା ରାଜୁଡ଼ା ଅମଳରୁ ପୃଷ୍ଠପୋଷକତା କାରଣରୁ ବହୁ ଜିନିଷ ଅଧିକ ଆୟୁ ଲାଭ କରିଛି। କାହାକୁ ଭଲ ଦିଶୁ ବା ନଦିଶୁ କିନ୍ତୁ ପଥରରେ ଖୋଦିତ ଜିନିଷ ସବୁକୁ ଜବରଦସ୍ତି ଭଲ ବୋଲି କୁହାଯାଉଛି। ନୂତନ ସୃଜନଶୀଳତାକୁ ଉପେକ୍ଷା କରି କେବଳ ପୂରାତନକୁ ହିଁ ସକଳ ଆଦର ମିଳୁଛି। ଏପରି ଏକତରଫା ମନୋଭାବର ପରିବର୍ତ୍ତନ ଆବଶ୍ୟକ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_0573d11a8532792925b9042c687f816e,"ଏହାକୁ ଇତିହାସ ତ କେବେ କ୍ଷମା ଦେବନାହିଁ , ଆମର ପରବର୍ତ୍ତୀ ପୀଢି ଏହାର ପ୍ରକୃତ ତଥ୍ୟ ପାଇଲା ପରେ ବର୍ତମାନର ସରକାରଙ୍କୁ ନିଶ୍ଚୟ ଘୃଣା କରିବେ ।",1,1,0,0,0,0,0,0,0,1,0,0
ori_0587eb1135dc62dc600b491577e013c9,"@USER ଜନ୍ମ ଦିନରେ ଅନେକ ଅନେକ ଶୁଭେଚ୍ଛା ଭାଇ 🙏ସବୁ ଝିଅ ପାଇଁ ତା ବାପା ବଡ ରକ୍ ଷ୍ଟାର,ଚଷମା ଟା ଭଲ ହେଇଛି ଦିଶୁଛ ଜବର!! 👏",0,0,0,0,0,0,0,0,0,0,0,0
ori_059aa83bba6bf3fc34338fc96ca2c5f7,@USER ସବୁ ଭାଗ୍ୟ...ଟଙ୍କା ର ଖେଳ ଅପୁ ଭାଇ...ଆମେ ଏବେ ବି waiting list re 😁,1,0,0,0,0,1,1,0,0,0,0,0
ori_05d58dcf36aa5506c93ab591d3f87a6a,ଏଥିପ୍ରତି ଜିଲ୍ଲାପ୍ରଶାସନ ଦୃଷ୍ଟିଦେଇ ତୁରନ୍ତ ଚଡକମରା ଗ୍ରାମଟିକୁ ସରକାରଙ୍କ ମୌଳିକ ସୁବିଧା ଯୋଗାଇ ଦେବା ଦିଗରେ ପଦକ୍ଷେପ ନେବାକୁ ଏଅଞ୍ଚଳର ଜନସାଧାରଣ ଦାବି କରିଛନ୍ତି ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_05df97dc73511658f896ad1689b84dc6,"ରାଜ୍ୟ ପ୍ରଭାରୀ ଶ୍ରୀ ସିଂହ କହିଥିଲେ , କଂଗ୍ରେସ ନିଜ ଅସ୍ତିତ୍ୱ ବଞ୍ଚାଇବା ପାଇଁ ଧର୍ମ ଓ ଜାତି ନାଁରେ ବିଦ୍ୱେଷ ସୃଷ୍ଟି କରୁଛି ।",1,1,0,1,0,0,0,1,0,1,0,0
ori_05f10a27f648f0a6b86ea5782bc31b85,ତ୍ରିପୁରାରେ ବିଜେପିକୁ ସମର୍ଥନ ଦେବା ଭଳି ଓଡିଶାରେ ମଧ୍ୟ ଆଗାମୀ ଦିନରେ ବିଜେପିକୁ ସାଧାରଣ ଜନତା ସମର୍ଥନ ଦେବେ ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_06204b8b8fd376fe44037e4a810c5ff4,ଏହାପରେ ୨୦୧୬ - ୧୭ ଋତୁରେ ହାଇଦ୍ରାବାଦର ରାଜୀବ ଗାନ୍ଧୀ ଆନ୍ତର୍ଜାତିକ ଷ୍ଟାଡିୟମରେ ସୌରାଷ୍ଟ୍ର ବିପକ୍ଷରେ ଦ୍ବିତୀୟ ପାଳିରେ ୬୯ ରନ୍ ବିନିମୟରେ ୫ ବିକେଟ୍ ପାଇଥିଲେ ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_0621366a0d40a0c1726030fbe52d87ff,ଓଡ଼ିଶାରେ ମିଶନ ୧୨୦ ପ୍ଲସ୍ ଲକ୍ଷ୍ୟକୁ ହାସଲ କରିବା ପାଇଁ ରାଜ୍ୟ ବିଜେପି କାର୍ଯ୍ୟ କରୁଛି ଓ ଏଥିପାଇଁ ସାଧାରଣ ଲୋକଙ୍କ ସମର୍ଥନ ନିଶ୍ଚିତ ମିଳିବ ବୋଲି ଶ୍ରୀ ପଣ୍ଡା କହିଛନ୍ତି ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_062b536b7c9ab9097ddf561a54b77913,ଇସ୍ରୋର ଉତ୍ସର୍ଗୀକୃତ ବୈଜ୍ଞାନିକମାନଙ୍କୁ ପ୍ରୋତ୍ସାହିତ କରିଥିବାରୁ ତଥା ବୈଜ୍ଞାନିକ ସମ୍ପ୍ରଦାୟକୁ ସମର୍ଥନ ଯୋଗାଇ ଦେଇଥିବାରୁ ସେ ପ୍ରଧାନମନ୍ତ୍ରୀ ଶ୍ରୀ ନରେନ୍ଦ୍ର ମୋଦୀଙ୍କୁ ପ୍ରଶଂସା କରିଥିଲେ ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_063ced41fc31e2af56ffed368961a1df,୧୫ ଦିନ ମଧ୍ୟରେ ମରୁଡ଼ି ଅଞ୍ଚଳ ଘୋଷଣା ସହିତ ଚାଷୀଙ୍କୁ ସହାୟତା ନକଲେ ଆନ୍ଦୋଳନ ତୀବ୍ରତର ହେବ ବୋଲି ଧମକ ଦେଇଛନ୍ତି ବିଜେପିର ସ୍ଥାନୀୟ କର୍ମକର୍ତ୍ତା ।,0,0,0,0,0,0,0,0,0,0,0,0
ori_06465e48a925fff2ee0db35e831b8c9d,"ଆଗକୁ ରାଷ୍ଟ୍ରପତି ନିର୍ବାଚନ, କେତେ ଲୋକଙ୍କ ସାହାଯ୍ୟ ସହଯୋଗ ଦରକାର। ଏ କଥା ଯେତେ ବୁଝାଇଲେ ସେ ବୁଝୁନାହାନ୍ତି। ନୂଆ ନୂଆ ରାଜନୀତିକୁ ଆସିଛନ୍ତି ତ!",0,0,0,0,0,0,0,0,0,0,0,0
ori_064ac1892968d332061ea9ec83f20c71,ବ୍ଲକସ୍ତରୀୟ ରାଜନେତାଙ୍କ ଠାରୁ ଆରମ୍ଭ କରି ମୋରମ ଓ ବାଲି ମାଫିଆଙ୍କ ସଂପୃକ୍ତି ଯେ ସେମାନଙ୍କୁ ନିଶ୍ଚିନ୍ତ ଆଇନର କାଠଗହାକୁ ନେଇଯିବ ତାହା କହିବା ଅସମ୍ଭବ ବୋଲି ସାଧାରଣରେ ଚର୍ଚ୍ଚା ହେଉଛି ।,0,0,0,0,0,0,0,0,0,0,0,0
